amplitude,noise_filter,band_pass,window_size,density,location,condition,method,crit_p_val,total,positives,global_significant,TP,FP,TN,FN,precision,recall,F1
8020,0.1,False,0.012,64,True,vs_right,w,0.0082310799720799,756,113,True,103,10,530,113,0.911504424778761,0.47685185185185186,0.6261398176291794
8020,0.1,False,0.012,64,True,vs_left,w,0.0082310799720799,756,110,True,110,0,540,106,1.0,0.5092592592592593,0.6748466257668712
8020,0.1,False,0.012,64,True,difference,w,0.0082310799720799,756,8,False,8,0,540,208,1.0,0.037037037037037035,0.07142857142857142
8020,0.1,False,0.012,64,False,baseline,w,0.0043651893485598,2688,0,False,0,0,2472,216,1.0,0.0,0.0
8020,0.1,False,0.012,64,False,vs_right,w,0.0043651893485598,2688,194,True,89,105,2367,127,0.4587628865979381,0.41203703703703703,0.43414634146341463
8020,0.1,False,0.012,64,False,vs_left,w,0.0043651893485598,2688,189,True,101,88,2384,115,0.5343915343915344,0.4675925925925926,0.4987654320987655
8020,0.1,False,0.012,64,False,difference,w,0.0043651893485598,2688,4,False,2,2,2470,214,0.5,0.009259259259259259,0.01818181818181818
8020,0.1,False,0.012,31,True,baseline,w,0.0123466199581198,336,2,False,1,1,239,95,0.5,0.010416666666666666,0.020408163265306124
8020,0.1,False,0.012,31,True,vs_right,w,0.0123466199581198,336,53,True,47,6,234,49,0.8867924528301887,0.4895833333333333,0.6308724832214766
8020,0.1,False,0.012,31,True,vs_left,w,0.0123466199581198,336,54,True,51,3,237,45,0.9444444444444444,0.53125,0.6799999999999999
8020,0.1,False,0.012,31,True,difference,w,0.0123466199581198,336,6,False,6,0,240,90,1.0,0.0625,0.11764705882352941
8020,0.1,False,0.012,31,False,baseline,w,0.0062720892108172,1302,0,False,0,0,1206,96,1.0,0.0,0.0
8020,0.1,False,0.012,31,False,vs_right,w,0.0062720892108172,1302,108,True,38,70,1136,58,0.35185185185185186,0.3958333333333333,0.3725490196078432
8020,0.1,False,0.012,31,False,vs_left,w,0.0062720892108172,1302,91,True,46,45,1161,50,0.5054945054945055,0.4791666666666667,0.4919786096256684
8020,0.1,False,0.012,31,False,difference,w,0.0062720892108172,1302,6,False,4,2,1204,92,0.6666666666666666,0.041666666666666664,0.0784313725490196
8020,0.1,False,0.02,86,True,baseline,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8020,0.1,False,0.02,86,True,vs_right,w,0.0084515425472851,728,74,True,74,0,504,150,1.0,0.33035714285714285,0.4966442953020134
8020,0.1,False,0.02,86,True,vs_left,w,0.0084515425472851,728,66,True,66,0,504,158,1.0,0.29464285714285715,0.4551724137931034
8020,0.1,False,0.02,86,True,difference,w,0.0084515425472851,728,0,False,0,0,504,224,1.0,0.0,0.0
8020,0.1,False,0.02,86,False,baseline,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
8020,0.1,False,0.02,86,False,vs_right,w,0.0048224282217041,2236,116,True,58,58,1954,166,0.5,0.25892857142857145,0.34117647058823536
8020,0.1,False,0.02,86,False,vs_left,w,0.0048224282217041,2236,101,False,54,47,1965,170,0.5346534653465347,0.24107142857142858,0.33230769230769236
8020,0.1,False,0.02,86,False,difference,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
8020,0.1,False,0.02,64,True,baseline,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8020,0.1,False,0.02,64,True,vs_right,w,0.0105409255338945,468,62,True,60,2,322,84,0.967741935483871,0.4166666666666667,0.5825242718446602
8020,0.1,False,0.02,64,True,vs_left,w,0.0105409255338945,468,47,True,47,0,324,97,1.0,0.3263888888888889,0.49214659685863876
8020,0.1,False,0.02,64,True,difference,w,0.0105409255338945,468,0,False,0,0,324,144,1.0,0.0,0.0
8020,0.1,False,0.02,64,False,baseline,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
8020,0.1,False,0.02,64,False,vs_right,w,0.0055901699437494,1664,95,True,48,47,1473,96,0.5052631578947369,0.3333333333333333,0.401673640167364
8020,0.1,False,0.02,64,False,vs_left,w,0.0055901699437494,1664,78,False,38,40,1480,106,0.48717948717948717,0.2638888888888889,0.34234234234234234
8020,0.1,False,0.02,64,False,difference,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
8020,0.1,False,0.02,31,True,baseline,w,0.0158113883008418,208,0,False,0,0,144,64,1.0,0.0,0.0
8020,0.1,False,0.02,31,True,vs_right,w,0.0158113883008418,208,27,True,27,0,144,37,1.0,0.421875,0.5934065934065934
8020,0.1,False,0.02,31,True,vs_left,w,0.0158113883008418,208,26,True,26,0,144,38,1.0,0.40625,0.5777777777777777
8020,0.1,False,0.02,31,True,difference,w,0.0158113883008418,208,1,False,0,1,143,64,0.0,0.0,
8020,0.1,False,0.02,31,False,baseline,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
8020,0.1,False,0.02,31,False,vs_right,w,0.0080321932890249,806,60,True,25,35,707,39,0.4166666666666667,0.390625,0.40322580645161293
8020,0.1,False,0.02,31,False,vs_left,w,0.0080321932890249,806,42,True,18,24,718,46,0.42857142857142855,0.28125,0.3396226415094339
8020,0.1,False,0.02,31,False,difference,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
8020,0.2,True,0.004,86,True,baseline,w,0.0037796447300922,3528,13,False,3,10,2454,1061,0.23076923076923078,0.002819548872180451,0.005571030640668524
8020,0.2,True,0.004,86,True,vs_right,w,0.0037796447300922,3528,537,True,495,42,2422,569,0.9217877094972067,0.46522556390977443,0.618363522798251
8020,0.2,True,0.004,86,True,vs_left,w,0.0037796447300922,3528,509,True,478,31,2433,586,0.9390962671905697,0.4492481203007519,0.6077558804831532
8020,0.2,True,0.004,86,True,difference,w,0.0037796447300922,3528,61,False,50,11,2453,1014,0.819672131147541,0.046992481203007516,0.08888888888888888
8020,0.2,True,0.004,86,False,baseline,w,0.0021566554640687,10836,31,False,0,31,9741,1064,0.0,0.0,
8020,0.2,True,0.004,86,False,vs_right,w,0.0021566554640687,10836,1191,True,450,741,9031,614,0.3778337531486146,0.42293233082706766,0.3991130820399113
8020,0.2,True,0.004,86,False,vs_left,w,0.0021566554640687,10836,1157,True,432,725,9047,632,0.37337942955920483,0.40601503759398494,0.38901395767672214
8020,0.2,True,0.004,86,False,difference,w,0.0021566554640687,10836,91,False,33,58,9714,1031,0.3626373626373626,0.03101503759398496,0.05714285714285715
8020,0.2,True,0.004,64,True,baseline,w,0.0047140452079103,2268,16,False,4,12,1572,680,0.25,0.005847953216374269,0.011428571428571429
8020,0.2,True,0.004,64,True,vs_right,w,0.0047140452079103,2268,399,True,357,42,1542,327,0.8947368421052632,0.5219298245614035,0.6592797783933518
8020,0.2,True,0.004,64,True,vs_left,w,0.0047140452079103,2268,363,True,339,24,1560,345,0.9338842975206612,0.4956140350877193,0.64756446991404
8020,0.2,True,0.004,64,True,difference,w,0.0047140452079103,2268,25,False,18,7,1577,666,0.72,0.02631578947368421,0.05077574047954866
8020,0.2,True,0.004,64,False,baseline,w,0.0025,8064,29,False,0,29,7351,684,0.0,0.0,
8020,0.2,True,0.004,64,False,vs_right,w,0.0025,8064,908,True,324,584,6796,360,0.3568281938325991,0.47368421052631576,0.4070351758793969
8020,0.2,True,0.004,64,False,vs_left,w,0.0025,8064,887,True,304,583,6797,380,0.342728297632469,0.4444444444444444,0.3870146403564608
8020,0.2,True,0.004,64,False,difference,w,0.0025,8064,56,False,11,45,7335,673,0.19642857142857142,0.01608187134502924,0.02972972972972973
8020,0.2,True,0.004,31,True,baseline,w,0.0070710678118654,1008,15,False,5,10,694,299,0.3333333333333333,0.01644736842105263,0.03134796238244514
8020,0.2,True,0.004,31,True,vs_right,w,0.0070710678118654,1008,178,True,156,22,682,148,0.8764044943820225,0.5131578947368421,0.6473029045643154
8020,0.2,True,0.004,31,True,vs_left,w,0.0070710678118654,1008,163,True,148,15,689,156,0.9079754601226994,0.4868421052631579,0.6338329764453962
8020,0.2,True,0.004,31,True,difference,w,0.0070710678118654,1008,12,False,8,4,700,296,0.6666666666666666,0.02631578947368421,0.05063291139240506
8020,0.2,True,0.004,31,False,baseline,w,0.0035921060405354,3906,19,False,3,16,3586,301,0.15789473684210525,0.009868421052631578,0.018575851393188854
8020,0.2,True,0.004,31,False,vs_right,w,0.0035921060405354,3906,450,True,141,309,3293,163,0.31333333333333335,0.46381578947368424,0.3740053050397878
8020,0.2,True,0.004,31,False,vs_left,w,0.0035921060405354,3906,436,True,132,304,3298,172,0.30275229357798167,0.4342105263157895,0.3567567567567567
8020,0.2,True,0.004,31,False,difference,w,0.0035921060405354,3906,43,False,7,36,3566,297,0.16279069767441862,0.023026315789473683,0.040345821325648415
8020,0.2,True,0.012,86,True,baseline,w,0.0065995459668556,1176,4,False,0,4,836,336,0.0,0.0,
8020,0.2,True,0.012,86,True,vs_right,w,0.0065995459668556,1176,185,True,172,13,827,164,0.9297297297297298,0.5119047619047619,0.6602687140115163
8020,0.2,True,0.012,86,True,vs_left,w,0.0065995459668556,1176,173,True,171,2,838,165,0.9884393063583815,0.5089285714285714,0.6719056974459724
8020,0.2,True,0.012,86,True,difference,w,0.0065995459668556,1176,16,False,15,1,839,321,0.9375,0.044642857142857144,0.08522727272727273
8020,0.2,True,0.012,86,False,baseline,w,0.0037656837841065,3612,4,False,0,4,3272,336,0.0,0.0,
8020,0.2,True,0.012,86,False,vs_right,w,0.0037656837841065,3612,434,True,165,269,3007,171,0.38018433179723504,0.49107142857142855,0.4285714285714286
8020,0.2,True,0.012,86,False,vs_left,w,0.0037656837841065,3612,407,True,155,252,3024,181,0.3808353808353808,0.46130952380952384,0.41722745625841184
8020,0.2,True,0.012,86,False,difference,w,0.0037656837841065,3612,22,False,6,16,3260,330,0.2727272727272727,0.017857142857142856,0.0335195530726257
8020,0.2,True,0.012,64,True,baseline,w,0.0082310799720799,756,2,False,0,2,538,216,0.0,0.0,
8020,0.2,True,0.012,64,True,vs_right,w,0.0082310799720799,756,138,True,124,14,526,92,0.8985507246376812,0.5740740740740741,0.7005649717514124
8020,0.2,True,0.012,64,True,vs_left,w,0.0082310799720799,756,120,True,120,0,540,96,1.0,0.5555555555555556,0.7142857142857143
8020,0.2,True,0.012,64,True,difference,w,0.0082310799720799,756,6,False,6,0,540,210,1.0,0.027777777777777776,0.05405405405405406
8020,0.2,True,0.012,64,False,baseline,w,0.0043651893485598,2688,4,False,0,4,2468,216,0.0,0.0,
8020,0.2,True,0.012,64,False,vs_right,w,0.0043651893485598,2688,326,True,117,209,2263,99,0.3588957055214724,0.5416666666666666,0.4317343173431734
8020,0.2,True,0.012,64,False,vs_left,w,0.0043651893485598,2688,308,True,109,199,2273,107,0.3538961038961039,0.5046296296296297,0.416030534351145
8020,0.2,True,0.012,64,False,difference,w,0.0043651893485598,2688,18,False,4,14,2458,212,0.2222222222222222,0.018518518518518517,0.034188034188034185
8020,0.2,True,0.012,31,True,baseline,w,0.0123466199581198,336,3,False,0,3,237,96,0.0,0.0,
8020,0.2,True,0.012,31,True,vs_right,w,0.0123466199581198,336,61,True,53,8,232,43,0.8688524590163934,0.5520833333333334,0.6751592356687898
8020,0.2,True,0.012,31,True,vs_left,w,0.0123466199581198,336,56,True,53,3,237,43,0.9464285714285714,0.5520833333333334,0.6973684210526316
8020,0.2,True,0.012,31,True,difference,w,0.0123466199581198,336,8,False,6,2,238,90,0.75,0.0625,0.11538461538461539
8020,0.2,True,0.012,31,False,baseline,w,0.0062720892108172,1302,2,False,0,2,1204,96,0.0,0.0,
8020,0.2,True,0.012,31,False,vs_right,w,0.0062720892108172,1302,157,True,49,108,1098,47,0.31210191082802546,0.5104166666666666,0.38735177865612647
8020,0.2,True,0.012,31,False,vs_left,w,0.0062720892108172,1302,153,True,47,106,1100,49,0.30718954248366015,0.4895833333333333,0.3775100401606426
8020,0.2,True,0.012,31,False,difference,w,0.0062720892108172,1302,14,False,2,12,1194,94,0.14285714285714285,0.020833333333333332,0.03636363636363636
8020,0.2,True,0.02,86,True,baseline,w,0.0084515425472851,728,2,False,0,2,502,224,0.0,0.0,
8020,0.2,True,0.02,86,True,vs_right,w,0.0084515425472851,728,103,True,96,7,497,128,0.9320388349514563,0.42857142857142855,0.5871559633027522
8020,0.2,True,0.02,86,True,vs_left,w,0.0084515425472851,728,84,True,82,2,502,142,0.9761904761904762,0.36607142857142855,0.5324675324675324
8020,0.2,True,0.02,86,True,difference,w,0.0084515425472851,728,5,False,4,1,503,220,0.8,0.017857142857142856,0.034934497816593885
8020,0.2,True,0.02,86,False,baseline,w,0.0048224282217041,2236,0,False,0,0,2012,224,1.0,0.0,0.0
8020,0.2,True,0.02,86,False,vs_right,w,0.0048224282217041,2236,224,True,93,131,1881,131,0.41517857142857145,0.41517857142857145,0.41517857142857145
8020,0.2,True,0.02,86,False,vs_left,w,0.0048224282217041,2236,149,True,64,85,1927,160,0.42953020134228187,0.2857142857142857,0.34316353887399464
8020,0.2,True,0.02,86,False,difference,w,0.0048224282217041,2236,10,False,2,8,2004,222,0.2,0.008928571428571428,0.017094017094017092
8020,0.2,True,0.02,64,True,baseline,w,0.0105409255338945,468,4,False,0,4,320,144,0.0,0.0,
8020,0.2,True,0.02,64,True,vs_right,w,0.0105409255338945,468,75,True,67,8,316,77,0.8933333333333333,0.4652777777777778,0.6118721461187214
8020,0.2,True,0.02,64,True,vs_left,w,0.0105409255338945,468,67,True,65,2,322,79,0.9701492537313433,0.4513888888888889,0.6161137440758294
8020,0.2,True,0.02,64,True,difference,w,0.0105409255338945,468,2,False,2,0,324,142,1.0,0.013888888888888888,0.0273972602739726
8020,0.2,True,0.02,64,False,baseline,w,0.0055901699437494,1664,0,False,0,0,1520,144,1.0,0.0,0.0
8020,0.2,True,0.02,64,False,vs_right,w,0.0055901699437494,1664,165,True,65,100,1420,79,0.3939393939393939,0.4513888888888889,0.42071197411003236
8020,0.2,True,0.02,64,False,vs_left,w,0.0055901699437494,1664,125,True,51,74,1446,93,0.408,0.3541666666666667,0.379182156133829
8020,0.2,True,0.02,64,False,difference,w,0.0055901699437494,1664,5,False,0,5,1515,144,0.0,0.0,
8020,0.2,True,0.02,31,True,baseline,w,0.0158113883008418,208,2,False,0,2,142,64,0.0,0.0,
8020,0.2,True,0.02,31,True,vs_right,w,0.0158113883008418,208,32,True,28,4,140,36,0.875,0.4375,0.5833333333333334
8020,0.2,True,0.02,31,True,vs_left,w,0.0158113883008418,208,32,True,32,0,144,32,1.0,0.5,0.6666666666666666
8020,0.2,True,0.02,31,True,difference,w,0.0158113883008418,208,2,False,2,0,144,62,1.0,0.03125,0.06060606060606061
8020,0.2,True,0.02,31,False,baseline,w,0.0080321932890249,806,0,False,0,0,742,64,1.0,0.0,0.0
8020,0.2,True,0.02,31,False,vs_right,w,0.0080321932890249,806,81,True,26,55,687,38,0.32098765432098764,0.40625,0.3586206896551724
8020,0.2,True,0.02,31,False,vs_left,w,0.0080321932890249,806,72,True,24,48,694,40,0.3333333333333333,0.375,0.35294117647058826
8020,0.2,True,0.02,31,False,difference,w,0.0080321932890249,806,3,False,0,3,739,64,0.0,0.0,
8020,0.2,False,0.004,86,True,baseline,w,0.0037796447300922,3528,0,False,0,0,2464,1064,1.0,0.0,0.0
8020,0.2,False,0.004,86,True,vs_right,w,0.0037796447300922,3528,531,True,476,55,2409,588,0.896421845574388,0.4473684210526316,0.5968652037617554
8020,0.2,False,0.004,86,True,vs_left,w,0.0037796447300922,3528,487,True,467,20,2444,597,0.9589322381930184,0.43890977443609025,0.6021921341070278
8020,0.2,False,0.004,86,True,difference,w,0.0037796447300922,3528,71,False,57,14,2450,1007,0.8028169014084507,0.05357142857142857,0.10044052863436122
8020,0.2,False,0.004,86,False,baseline,w,0.0021566554640687,10836,4,False,0,4,9768,1064,0.0,0.0,
8020,0.2,False,0.004,86,False,vs_right,w,0.0021566554640687,10836,1134,True,428,706,9066,636,0.37742504409171074,0.40225563909774437,0.38944494995450407
8020,0.2,False,0.004,86,False,vs_left,w,0.0021566554640687,10836,1122,True,428,694,9078,636,0.38146167557932265,0.40225563909774437,0.39158279963403475
8020,0.2,False,0.004,86,False,difference,w,0.0021566554640687,10836,82,False,38,44,9728,1026,0.4634146341463415,0.03571428571428571,0.0663176265270506
8020,0.2,False,0.004,64,True,baseline,w,0.0047140452079103,2268,0,False,0,0,1584,684,1.0,0.0,0.0
8020,0.2,False,0.004,64,True,vs_right,w,0.0047140452079103,2268,397,True,349,48,1536,335,0.8790931989924433,0.5102339181286549,0.6456984273820536
8020,0.2,False,0.004,64,True,vs_left,w,0.0047140452079103,2268,346,True,325,21,1563,359,0.9393063583815029,0.47514619883040937,0.6310679611650486
8020,0.2,False,0.004,64,True,difference,w,0.0047140452079103,2268,38,False,30,8,1576,654,0.7894736842105263,0.043859649122807015,0.08310249307479223
8020,0.2,False,0.004,64,False,baseline,w,0.0025,8064,6,False,0,6,7374,684,0.0,0.0,
8020,0.2,False,0.004,64,False,vs_right,w,0.0025,8064,857,True,308,549,6831,376,0.35939323220536756,0.4502923976608187,0.399740428293316
8020,0.2,False,0.004,64,False,vs_left,w,0.0025,8064,865,True,299,566,6814,385,0.34566473988439306,0.4371345029239766,0.38605551969012264
8020,0.2,False,0.004,64,False,difference,w,0.0025,8064,60,False,16,44,7336,668,0.26666666666666666,0.023391812865497075,0.04301075268817204
8020,0.2,False,0.004,31,True,baseline,w,0.0070710678118654,1008,0,False,0,0,704,304,1.0,0.0,0.0
8020,0.2,False,0.004,31,True,vs_right,w,0.0070710678118654,1008,172,True,147,25,679,157,0.8546511627906976,0.48355263157894735,0.6176470588235293
8020,0.2,False,0.004,31,True,vs_left,w,0.0070710678118654,1008,163,True,145,18,686,159,0.8895705521472392,0.4769736842105263,0.6209850107066381
8020,0.2,False,0.004,31,True,difference,w,0.0070710678118654,1008,19,False,10,9,695,294,0.5263157894736842,0.03289473684210526,0.06191950464396284
8020,0.2,False,0.004,31,False,baseline,w,0.0035921060405354,3906,2,False,0,2,3600,304,0.0,0.0,
8020,0.2,False,0.004,31,False,vs_right,w,0.0035921060405354,3906,435,True,133,302,3300,171,0.3057471264367816,0.4375,0.35994587280108253
8020,0.2,False,0.004,31,False,vs_left,w,0.0035921060405354,3906,425,True,129,296,3306,175,0.3035294117647059,0.4243421052631579,0.35390946502057613
8020,0.2,False,0.004,31,False,difference,w,0.0035921060405354,3906,35,False,7,28,3574,297,0.2,0.023026315789473683,0.04129793510324484
8020,0.2,False,0.012,86,True,baseline,w,0.0065995459668556,1176,2,False,0,2,838,336,0.0,0.0,
8020,0.2,False,0.012,86,True,vs_right,w,0.0065995459668556,1176,178,True,160,18,822,176,0.898876404494382,0.47619047619047616,0.6225680933852139
8020,0.2,False,0.012,86,True,vs_left,w,0.0065995459668556,1176,176,True,171,5,835,165,0.9715909090909091,0.5089285714285714,0.66796875
8020,0.2,False,0.012,86,True,difference,w,0.0065995459668556,1176,21,False,21,0,840,315,1.0,0.0625,0.11764705882352941
8020,0.2,False,0.012,86,False,baseline,w,0.0037656837841065,3612,2,False,0,2,3274,336,0.0,0.0,
8020,0.2,False,0.012,86,False,vs_right,w,0.0037656837841065,3612,415,True,156,259,3017,180,0.3759036144578313,0.4642857142857143,0.41544607190412786
8020,0.2,False,0.012,86,False,vs_left,w,0.0037656837841065,3612,405,True,153,252,3024,183,0.37777777777777777,0.45535714285714285,0.41295546558704455
8020,0.2,False,0.012,86,False,difference,w,0.0037656837841065,3612,25,False,15,10,3266,321,0.6,0.044642857142857144,0.08310249307479224
8020,0.2,False,0.012,64,True,baseline,w,0.0082310799720799,756,3,False,0,3,537,216,0.0,0.0,
8020,0.2,False,0.012,64,True,vs_right,w,0.0082310799720799,756,138,True,119,19,521,97,0.8623188405797102,0.5509259259259259,0.6723163841807911
8020,0.2,False,0.012,64,True,vs_left,w,0.0082310799720799,756,122,True,117,5,535,99,0.9590163934426229,0.5416666666666666,0.6923076923076923
8020,0.2,False,0.012,64,True,difference,w,0.0082310799720799,756,13,False,12,1,539,204,0.9230769230769231,0.05555555555555555,0.10480349344978165
8020,0.2,False,0.012,64,False,baseline,w,0.0043651893485598,2688,2,False,0,2,2470,216,0.0,0.0,
8020,0.2,False,0.012,64,False,vs_right,w,0.0043651893485598,2688,308,True,112,196,2276,104,0.36363636363636365,0.5185185185185185,0.42748091603053434
8020,0.2,False,0.012,64,False,vs_left,w,0.0043651893485598,2688,310,True,103,207,2265,113,0.33225806451612905,0.47685185185185186,0.3916349809885932
8020,0.2,False,0.012,64,False,difference,w,0.0043651893485598,2688,21,False,8,13,2459,208,0.38095238095238093,0.037037037037037035,0.06751054852320675
